,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
13431,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2011,153911916.0
13432,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2011,7348328.0
13433,Bahrain,BHR,"Population, total",SP.POP.TOTL,2011,1278269.0
13434,"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2011,366568.0
13435,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2011,3688865.0
13436,Belarus,BLR,"Population, total",SP.POP.TOTL,2011,9473172.0
13437,Belize,BLZ,"Population, total",SP.POP.TOTL,2011,329192.0
13438,Bermuda,BMU,"Population, total",SP.POP.TOTL,2011,64564.0
13439,Bolivia,BOL,"Population, total",SP.POP.TOTL,2011,10078343.0
13440,Brazil,BRA,"Population, total",SP.POP.TOTL,2011,198686688.0
13441,Barbados,BRB,"Population, total",SP.POP.TOTL,2011,280601.0
13442,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2011,394013.0
13443,Bhutan,BTN,"Population, total",SP.POP.TOTL,2011,740510.0
13444,Botswana,BWA,"Population, total",SP.POP.TOTL,2011,2051339.0
13445,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2011,4476153.0
13446,Canada,CAN,"Population, total",SP.POP.TOTL,2011,34342780.0
13447,Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2011,104174038.0
13448,Switzerland,CHE,"Population, total",SP.POP.TOTL,2011,7912398.0
13449,Channel Islands,CHI,"Population, total",SP.POP.TOTL,2011,160497.0
13450,Chile,CHL,"Population, total",SP.POP.TOTL,2011,17153357.0
13451,China,CHN,"Population, total",SP.POP.TOTL,2011,1344130000.0
13452,Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2011,20895311.0
13453,Cameroon,CMR,"Population, total",SP.POP.TOTL,2011,20520447.0
13454,"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2011,66713597.0
13455,"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2011,4512730.0
13456,Colombia,COL,"Population, total",SP.POP.TOTL,2011,46406646.0
13457,Comoros,COM,"Population, total",SP.POP.TOTL,2011,706569.0
13458,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2011,508067.0
13459,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2011,4600474.0
13460,Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2011,7029022.0
13461,Cuba,CUB,"Population, total",SP.POP.TOTL,2011,11354651.0
13462,Curacao,CUW,"Population, total",SP.POP.TOTL,2011,150831.0
13463,Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2011,56579.0
13464,Cyprus,CYP,"Population, total",SP.POP.TOTL,2011,1124835.0
13465,Czech Republic,CZE,"Population, total",SP.POP.TOTL,2011,10496088.0
13466,Germany,DEU,"Population, total",SP.POP.TOTL,2011,80274983.0
13467,Djibouti,DJI,"Population, total",SP.POP.TOTL,2011,865937.0
13468,Dominica,DMA,"Population, total",SP.POP.TOTL,2011,71718.0
13469,Denmark,DNK,"Population, total",SP.POP.TOTL,2011,5570572.0
13470,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2011,10027095.0
13471,Algeria,DZA,"Population, total",SP.POP.TOTL,2011,36819558.0
13472,East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2011,1980303926.0
13473,Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2011,2953406021.0
13474,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2011,2221934584.0
13475,Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2011,401241932.0
13476,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2011,891098854.0
13477,Ecuador,ECU,"Population, total",SP.POP.TOTL,2011,15177355.0
13478,"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2011,85897561.0
13479,Euro area,EMU,"Population, total",SP.POP.TOTL,2011,335429120.0
13480,Eritrea,ERI,"Population, total",SP.POP.TOTL,2011,4474690.0
13481,Spain,ESP,"Population, total",SP.POP.TOTL,2011,46742697.0
13482,Estonia,EST,"Population, total",SP.POP.TOTL,2011,1327439.0
13483,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2011,90046756.0
13484,European Union,EUU,"Population, total",SP.POP.TOTL,2011,504015371.0
13485,Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2011,443918286.0
13486,Finland,FIN,"Population, total",SP.POP.TOTL,2011,5388272.0
13487,Fiji,FJI,"Population, total",SP.POP.TOTL,2011,867086.0
13488,France,FRA,"Population, total",SP.POP.TOTL,2011,65342775.0
13489,Faroe Islands,FRO,"Population, total",SP.POP.TOTL,2011,48608.0
13490,"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2011,103468.0
13491,Gabon,GAB,"Population, total",SP.POP.TOTL,2011,1697101.0
13492,United Kingdom,GBR,"Population, total",SP.POP.TOTL,2011,63258918.0
13493,Georgia,GEO,"Population, total",SP.POP.TOTL,2011,3875000.0
13494,Ghana,GHA,"Population, total",SP.POP.TOTL,2011,25121796.0
13495,Gibraltar,GIB,"Population, total",SP.POP.TOTL,2011,33405.0
13496,Guinea,GIN,"Population, total",SP.POP.TOTL,2011,11035170.0
13497,"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2011,1746363.0
13498,Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2011,1596154.0
13499,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2011,994290.0
13500,Greece,GRC,"Population, total",SP.POP.TOTL,2011,11104899.0
13501,Grenada,GRD,"Population, total",SP.POP.TOTL,2011,105075.0
13502,Greenland,GRL,"Population, total",SP.POP.TOTL,2011,56890.0
13503,Guatemala,GTM,"Population, total",SP.POP.TOTL,2011,14948919.0
13504,Guam,GUM,"Population, total",SP.POP.TOTL,2011,159678.0
13505,Guyana,GUY,"Population, total",SP.POP.TOTL,2011,749100.0
13506,High income,HIC,"Population, total",SP.POP.TOTL,2011,1204631343.0
13507,"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2011,7071600.0
13508,Honduras,HND,"Population, total",SP.POP.TOTL,2011,8351600.0
13509,Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2011,648053253.0
13510,Croatia,HRV,"Population, total",SP.POP.TOTL,2011,4280622.0
13511,Haiti,HTI,"Population, total",SP.POP.TOTL,2011,10145054.0
13512,Hungary,HUN,"Population, total",SP.POP.TOTL,2011,9971727.0
13513,IBRD only,IBD,"Population, total",SP.POP.TOTL,2011,4474450995.0
13514,IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2011,5880131377.0
13515,IDA total,IDA,"Population, total",SP.POP.TOTL,2011,1405680382.0
13516,IDA blend,IDB,"Population, total",SP.POP.TOTL,2011,463997812.0
13517,Indonesia,IDN,"Population, total",SP.POP.TOTL,2011,245707511.0
13518,IDA only,IDX,"Population, total",SP.POP.TOTL,2011,941682570.0
13519,Isle of Man,IMN,"Population, total",SP.POP.TOTL,2011,80759.0
13520,India,IND,"Population, total",SP.POP.TOTL,2011,1247236029.0
13521,Ireland,IRL,"Population, total",SP.POP.TOTL,2011,4580084.0
13522,"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2011,75491582.0
13523,Iraq,IRQ,"Population, total",SP.POP.TOTL,2011,31727053.0
13524,Iceland,ISL,"Population, total",SP.POP.TOTL,2011,319014.0
13525,Israel,ISR,"Population, total",SP.POP.TOTL,2011,7765800.0
13526,Italy,ITA,"Population, total",SP.POP.TOTL,2011,59379449.0
13527,Jamaica,JAM,"Population, total",SP.POP.TOTL,2011,2829493.0
13528,Jordan,JOR,"Population, total",SP.POP.TOTL,2011,7574943.0
13529,Japan,JPN,"Population, total",SP.POP.TOTL,2011,127833000.0
13530,Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2011,16557201.0
13531,Kenya,KEN,"Population, total",SP.POP.TOTL,2011,42486839.0
13532,Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2011,5514600.0
13533,Cambodia,KHM,"Population, total",SP.POP.TOTL,2011,14537886.0
13534,Kiribati,KIR,"Population, total",SP.POP.TOTL,2011,104656.0
13535,St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2011,52006.0
13536,"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2011,49936638.0
13537,Kuwait,KWT,"Population, total",SP.POP.TOTL,2011,3191051.0
13538,Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2011,531283625.0
13539,Lao PDR,LAO,"Population, total",SP.POP.TOTL,2011,6333487.0
13540,Lebanon,LBN,"Population, total",SP.POP.TOTL,2011,4588368.0
13541,Liberia,LBR,"Population, total",SP.POP.TOTL,2011,4070167.0
13542,Libya,LBY,"Population, total",SP.POP.TOTL,2011,6193501.0
13543,St. Lucia,LCA,"Population, total",SP.POP.TOTL,2011,173832.0
13544,Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2011,603537118.0
13545,Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,2011,869298106.0
13546,Low income,LIC,"Population, total",SP.POP.TOTL,2011,628504663.0
13547,Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2011,36264.0
13548,Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2011,20315017.0
13549,Lower middle income,LMC,"Population, total",SP.POP.TOTL,2011,2722672277.0
13550,Low & middle income,LMY,"Population, total",SP.POP.TOTL,2011,5810352625.0
13551,Lesotho,LSO,"Population, total",SP.POP.TOTL,2011,2064166.0
13552,Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2011,2196130364.0
13553,Lithuania,LTU,"Population, total",SP.POP.TOTL,2011,3028115.0
13554,Luxembourg,LUX,"Population, total",SP.POP.TOTL,2011,518347.0
13555,Latvia,LVA,"Population, total",SP.POP.TOTL,2011,2059709.0
13556,"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2011,549439.0
13557,St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2011,30615.0
13558,Morocco,MAR,"Population, total",SP.POP.TOTL,2011,32858823.0
13559,Monaco,MCO,"Population, total",SP.POP.TOTL,2011,37497.0
13560,Moldova,MDA,"Population, total",SP.POP.TOTL,2011,3559986.0
13561,Madagascar,MDG,"Population, total",SP.POP.TOTL,2011,21743949.0
13562,Maldives,MDV,"Population, total",SP.POP.TOTL,2011,375131.0
13563,Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,2011,396573248.0
13564,Mexico,MEX,"Population, total",SP.POP.TOTL,2011,119090017.0
13565,Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2011,52542.0
13566,Middle income,MIC,"Population, total",SP.POP.TOTL,2011,5181847962.0
13567,"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2011,2072383.0
13568,Mali,MLI,"Population, total",SP.POP.TOTL,2011,15540989.0
13569,Malta,MLT,"Population, total",SP.POP.TOTL,2011,416268.0
13570,Myanmar,MMR,"Population, total",SP.POP.TOTL,2011,50553031.0
13571,Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,2011,341822043.0
13572,Montenegro,MNE,"Population, total",SP.POP.TOTL,2011,620079.0
13573,Mongolia,MNG,"Population, total",SP.POP.TOTL,2011,2761516.0
13574,Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2011,53786.0
13575,Mozambique,MOZ,"Population, total",SP.POP.TOTL,2011,24939005.0
13576,Mauritania,MRT,"Population, total",SP.POP.TOTL,2011,3717672.0
13577,Mauritius,MUS,"Population, total",SP.POP.TOTL,2011,1252404.0
13578,Malawi,MWI,"Population, total",SP.POP.TOTL,2011,15627618.0
13579,Malaysia,MYS,"Population, total",SP.POP.TOTL,2011,28635128.0
